date,latitude,longitude,xco2_bias_corrected
2024-03-03,13.89728,78.94756,422.29147
2024-03-03,13.056438,80.2132,423.16208
2024-03-03,13.090218,79.28022,421.0719
2024-03-03,13.057225,78.419106,420.65497
2024-03-03,12.973309,77.59526,422.49078
2024-03-03,12.31611,78.481926,421.43158
2024-03-03,11.555051,79.435234,426.43628
2024-03-03,11.517119,79.47698,421.17383
2024-03-03,11.630437,78.65655,422.63577
2024-03-25,25.446188,74.5799,425.26465
2024-03-25,19.153696,72.95911,426.39575
2024-03-18,28.7544,77.079216,419.6152
2024-03-18,28.752943,77.181076,422.9378
2024-03-18,28.754852,77.292305,422.94516
2024-03-18,28.754416,77.39397,424.3158
2024-03-18,28.661064,77.394356,423.25015
2024-03-18,28.661129,77.29404,421.18024
2024-03-18,28.658978,77.184135,423.5811
2024-03-18,28.660156,77.08387,421.23032
2024-03-18,28.568384,77.084175,422.32758
2024-03-18,28.566944,77.185104,422.02673
2024-03-18,28.568539,77.29544,422.73798
2024-03-18,28.567158,77.39625,423.89658
2024-03-18,28.475931,77.39629,424.68286
2024-03-18,28.475525,77.294945,421.23965
2024-03-18,28.476923,77.18532,422.14175
2024-03-18,28.47553,77.083725,422.72217
2024-03-18,26.896626,79.11141,423.25513
2024-03-18,21.4438,76.48074,423.3218
2024-03-18,18.869974,75.94971,423.5812
2024-03-18,16.359076,75.415535,422.18677
2024-03-18,16.36557,75.41356,424.19846
2024-03-18,13.820216,74.899826,421.1865
2024-03-18,13.821988,74.898285,422.3405
2024-03-18,13.823837,74.89691,421.9898
2024-03-18,12.870633,79.694984,421.05823
2024-03-18,12.873348,79.69422,419.54193
2024-03-18,12.877961,79.69383,420.73807
2024-03-04,29.73289,77.2453,424.2298
2024-03-04,29.355457,77.263016,425.12512
2024-03-04,29.10423,77.511444,422.9869
2024-03-04,29.105139,77.26276,421.96576
2024-03-04,29.103638,77.01318,421.75958
2024-03-04,28.853174,77.01259,422.6253
2024-03-04,28.853102,77.26139,422.4855
2024-03-04,27.75071,75.52775,423.0447
2024-03-04,27.057272,75.07603,424.10712
2024-03-04,26.380367,74.643456,424.49133
2024-03-04,25.716402,74.22782,423.77573
2024-03-04,25.056263,73.82461,422.6659
2024-03-04,24.392351,73.430855,423.24048
2024-03-04,23.72031,73.0444,426.39886
2024-03-04,22.286085,70.773125,423.29184
2024-03-04,22.35585,69.854,424.176
2024-03-04,22.19774,69.73039,424.0949
2024-03-04,21.958725,71.371666,421.92798
2024-03-04,21.597378,73.02837,422.70245
2024-03-04,21.381191,73.50068,421.2514
2024-03-04,21.150187,72.84068,424.259
2024-03-04,19.980648,73.88879,423.11154
2024-03-04,18.228401,73.2837,423.09506
2024-04-26,29.800814,79.47367,423.63898
2024-04-26,19.075603,79.48956,424.2255
2024-04-26,16.855446,77.9165,420.35974
2024-04-26,14.592476,77.80406,420.1777
2024-04-26,13.899434,78.948,422.42282
2024-04-26,13.058501,78.419205,423.1607
2024-04-01,21.451416,84.66026,421.56183
2024-04-18,23.543394,71.41059,422.1302
2024-04-18,23.544003,71.40978,422.79535
2024-04-18,23.546597,71.408676,422.2414
2024-04-08,29.354507,79.00892,422.9528
2024-04-08,29.004051,79.25837,422.90643
2024-04-08,29.005089,79.00855,423.344
2024-04-08,17.851934,78.83953,422.44495
2024-04-08,17.124155,78.20213,420.35397
2024-04-08,16.854769,77.91673,421.96735
2024-04-08,16.307724,77.344025,425.2776
2024-04-08,16.060614,77.16769,425.1558
2024-04-08,15.811861,76.99075,423.39896
2024-04-08,15.199409,76.727516,429.2982
2024-04-08,15.194847,76.65848,426.19757
2024-04-08,14.593619,77.80462,421.8364
2024-04-08,13.900035,78.94843,423.39972
2024-04-08,13.057755,80.21369,424.1611
2024-04-08,13.089739,79.280396,423.9339
2024-04-08,13.058517,78.41948,424.5996
2024-04-08,12.975973,77.59588,422.64932
2024-04-08,12.317551,78.48233,424.33386
2024-04-08,11.631913,78.65695,424.42026
2024-04-15,22.878407,73.44596,423.61456
2024-04-15,22.355684,69.85521,423.91812
2024-04-15,22.197567,69.73167,421.97342
2024-04-15,18.22486,73.283806,423.4313
2024-04-13,22.879812,88.480644,426.50345
2024-04-09,30.968954,76.60938,425.5525
2024-04-09,23.590214,72.97014,424.13278
2024-04-09,23.037788,72.662254,426.2813
2024-04-09,22.880005,73.44554,424.50684
2024-04-09,22.552525,72.94513,425.1091
2024-04-09,22.830282,70.892654,424.56088
2024-04-09,22.287117,70.77332,424.5991
2024-04-09,22.1987,69.73074,427.52307
2024-04-09,21.959879,71.37226,424.8061
2024-04-09,21.600327,73.02911,423.28046
2024-04-09,19.983315,73.8895,423.22223
2024-04-09,19.117487,72.88508,423.69836
2024-04-09,18.227129,73.28355,423.98138
2024-04-12,27.708422,75.18198,427.4663
2024-04-12,27.708786,75.18077,427.04266
2024-04-12,19.154266,73.0571,424.28207
2024-04-12,19.092138,73.06342,423.6243
2024-04-12,18.913765,73.078,422.43408
2024-04-12,18.819519,73.08643,423.97415
2024-04-05,24.12627,82.673195,425.776
2024-04-05,24.07609,82.588036,425.37894
2024-04-05,23.988047,82.50156,423.642
2024-04-05,23.988314,82.60037,425.71652
2024-04-05,23.956068,82.69119,425.2251
2024-04-05,23.90793,82.549324,423.74396
2024-04-05,23.875704,82.64153,425.18002
2024-04-05,23.876997,82.740265,424.01462
2024-04-05,21.068033,79.01131,420.41977
2024-04-05,21.06872,79.00966,421.42532
2024-04-05,15.981896,77.87071,418.8357
2024-04-05,15.983871,77.86921,417.9125
2024-04-05,16.357471,75.41555,420.5251
2024-04-05,16.361835,75.41477,420.91333
2024-04-02,29.002506,80.0073,422.04825
2024-04-02,29.004425,79.75795,427.04745
2024-04-02,29.004042,79.45699,424.0653
2024-04-02,29.00368,79.25784,423.97104
2024-04-02,29.254593,77.259315,425.29218
2024-04-02,29.32058,76.91681,425.36636
2024-04-02,29.015844,76.72863,426.01572
2024-04-02,28.761082,77.56254,424.61154
2024-04-02,28.637455,77.227615,422.6655
2024-04-02,24.260273,82.79114,422.95343
2024-04-02,22.017231,83.35312,424.0053
2024-04-02,21.70879,83.41752,423.93964
2024-04-02,21.770178,82.78582,425.46655
2024-04-02,21.722088,82.32678,423.77063
2024-04-02,21.817387,81.52265,422.44177
2024-04-02,20.017065,79.30412,428.60782
2024-04-02,19.07607,79.48959,423.68332
2024-04-02,16.852411,77.9158,421.24445
2024-04-02,16.582548,77.63059,421.47995
2024-04-02,16.307453,77.34365,424.17276
2024-04-02,15.560537,76.812546,423.04352
2024-04-02,14.591097,77.80351,421.9222
2024-04-02,13.0569105,80.21311,425.147
2024-04-02,12.97505,77.59522,421.47623
2024-04-11,25.558735,80.83995,421.2999
2024-04-11,24.075974,82.49222,424.4226
2024-04-11,13.455245,77.31904,420.98288
2024-04-11,13.459094,77.318954,419.62292
2024-04-11,13.460913,77.31764,420.47632
2024-04-21,22.829123,70.892265,423.6792
2024-04-21,22.355572,69.85382,423.31744
2024-04-21,22.198746,69.73064,423.02313
2024-04-23,16.358477,75.41717,421.431
2024-04-23,16.365322,75.415085,421.3586
2024-04-23,13.4600315,77.32055,419.69638
2024-04-23,13.460392,77.31967,420.49014
2024-04-23,13.462122,77.318344,420.86142
2024-04-23,12.871106,79.69741,423.3159
2024-04-23,12.873279,79.69656,422.69232
2024-04-23,12.87697,79.695915,421.8086
2024-04-17,28.662863,77.18667,425.75336
2024-04-17,28.661448,77.08594,425.72632
2024-04-17,28.568249,77.08588,424.69913
2024-04-17,28.569017,77.1871,426.6045
2024-04-17,28.568865,77.297226,426.30942
2024-04-17,28.567455,77.39793,423.66718
2024-04-17,28.476553,77.3981,423.36557
2024-04-17,28.477533,77.29703,424.5875
2024-04-17,21.065483,79.015434,423.42325
2024-04-17,21.06814,79.01439,423.91995
2024-04-17,21.069178,79.012924,424.23657
2024-04-14,22.330908,82.68331,418.0154
2024-04-14,22.016592,83.35398,423.53015
2024-04-14,21.706415,83.41795,422.2872
2024-04-14,18.759706,79.55362,426.25314
2024-04-14,13.054994,80.21393,425.13205
2024-04-14,12.972497,77.59642,422.5918
2024-04-14,12.315018,78.48288,424.54056
2024-04-03,22.287632,70.77308,423.75604
2024-04-03,21.598028,73.028145,422.31293
2024-04-03,21.15038,72.840385,425.39438
2024-05-06,19.154312,73.0572,424.16437
2024-05-06,19.155857,72.9601,427.37332
2024-05-06,19.098812,72.91973,419.95575
2024-05-06,19.09124,73.06337,424.81903
2024-05-06,18.91495,73.07858,424.53305
2024-05-06,18.820763,73.08684,424.87958
2024-05-03,22.287968,70.772995,424.6151
2024-05-03,22.359152,69.85409,425.2425
2024-05-03,22.199793,69.73028,424.39395
2024-05-03,19.982685,73.889046,422.8897
2024-05-03,18.230503,73.28379,423.73425
2024-05-05,21.067516,79.01562,422.37387
2024-05-05,21.068514,79.0142,422.04318
2024-05-05,21.069906,79.01282,422.14474
2024-05-05,18.870361,75.95426,425.6191
2024-05-05,18.871473,75.95256,424.81528
2024-05-14,29.257145,79.256256,425.598
2024-05-24,26.45791,93.92874,425.2084
2024-05-24,26.457745,93.927086,425.54343
2024-05-09,22.28948,70.775154,423.88855
2024-05-15,31.047054,76.575485,425.82034
2024-05-15,30.972021,76.605385,426.56238
2024-05-15,30.254816,77.24036,425.49042
2024-05-15,29.73623,77.240974,428.6792
2024-05-15,29.80148,75.85517,424.37033
2024-05-15,22.362232,69.84999,425.388
2024-05-15,22.201885,69.72586,424.6237
2024-07-29,35.467453,77.4732,420.01495
2024-08-04,35.467922,77.47568,413.5741
2024-09-17,10.51686,79.478645,421.77887
2024-09-23,29.753931,80.00317,425.82437
2024-09-23,29.755184,79.755394,417.8332
2024-09-23,29.003016,79.75856,425.25226
2024-09-29,13.057438,80.2151,422.31705
2024-09-05,29.757421,79.25838,420.22403
2024-10-26,28.66173,77.08655,423.00903
2024-10-26,28.569006,77.086586,421.69037
2024-10-26,28.568325,77.1875,421.7957
2024-10-26,28.568253,77.297554,421.84274
2024-10-26,28.476398,77.39869,423.26337
2024-10-26,28.477205,77.297516,423.3868
2024-10-26,28.476402,77.187515,421.65375
2024-10-26,28.477076,77.08646,422.37967
2024-10-26,26.89493,79.115654,422.52115
2024-10-26,21.443201,76.49269,421.5199
2024-10-26,21.447546,76.492195,420.55975
2024-10-26,21.451725,76.491356,421.1864
2024-10-26,18.506767,78.44138,418.99405
2024-10-26,18.508478,78.44079,420.71576
2024-10-26,18.509983,78.4395,419.87195
2024-10-26,17.906939,80.874565,425.0872
2024-10-26,17.90972,80.87392,425.18835
2024-10-26,17.91134,80.87295,423.96835
2024-10-26,10.34206,79.14288,415.71228
2024-10-18,29.270243,75.95504,419.528
2024-10-18,29.022741,77.16787,420.12073
2024-10-18,28.86013,77.01789,420.01593
2024-10-18,28.477428,76.01234,419.83893
2024-10-18,25.329908,73.99493,420.37305
2024-10-18,24.578703,73.542755,420.46445
2024-10-30,26.07739,74.46175,419.86053
2024-10-30,25.323584,73.99479,419.32086
2024-10-30,24.573584,73.54282,419.13812
2024-10-30,23.813402,73.102135,420.2715
2024-10-30,22.551218,72.94906,420.84988
2024-10-30,22.828135,70.89608,420.41812
2024-10-30,22.355024,69.85772,422.7086
2024-10-30,22.197077,69.73423,421.33237
2024-10-30,21.380701,73.50524,420.9802
2024-10-05,29.75682,79.25903,418.80515
2024-10-05,29.256859,79.26159,420.23636
2024-10-05,29.006962,79.01154,418.65298
2024-10-03,19.214828,72.85696,421.47214
2024-10-03,19.157602,72.96388,425.06772
2024-10-03,19.100763,72.92377,415.10403
2024-10-27,23.908995,68.85107,419.65598
2024-10-27,23.909887,68.849174,420.3894
2024-10-27,19.229057,72.95636,421.66232
2024-10-27,19.231443,73.04726,421.30344
2024-10-27,19.150831,73.05889,421.90906
2024-10-27,19.153694,72.96201,426.2847
2024-10-27,19.095987,72.92172,419.52545
2024-10-27,19.088577,73.06529,420.68756
2024-10-27,18.910336,73.08027,422.40768
2024-10-27,18.816849,73.088806,422.30618
2024-10-06,24.253788,73.35121,419.71338
2024-10-06,21.38332,73.50468,416.7402
2024-10-12,31.046095,76.581345,419.40628
2024-10-12,30.972443,76.61121,419.39075
2024-10-12,30.52556,76.652374,420.52408
2024-10-12,30.254648,77.24622,417.2687
2024-10-12,30.377441,76.007195,420.66498
2024-10-12,29.735996,77.24676,421.21954
2024-10-12,29.736944,76.92448,420.2574
2024-10-12,29.832811,76.40308,418.39478
2024-10-12,29.800053,75.860306,419.88382
2024-10-12,29.39742,76.87368,421.03262
2024-10-12,29.360094,77.26466,419.89093
2024-10-12,29.109306,77.51341,419.39734
2024-10-12,29.109829,77.26448,417.60358
2024-10-12,29.109417,77.01542,421.3571
2024-10-12,29.111303,76.76662,421.15717
2024-10-12,29.020996,77.163994,420.1132
2024-10-12,28.859978,77.01419,420.01242
2024-10-12,28.858887,77.26352,417.89438
2024-10-12,27.641953,75.45799,416.34235
2024-10-21,23.911285,68.852,417.89975
2024-10-21,23.911716,68.850006,414.45557
2024-10-24,31.041758,76.580734,419.5861
2024-10-24,30.968971,76.61108,422.0842
2024-10-24,30.520464,76.65187,419.11945
2024-10-24,30.24851,77.24516,419.59784
2024-10-24,30.148518,76.75732,420.85004
2024-10-24,29.731249,77.24608,419.5757
2024-10-24,29.730396,76.923454,416.67532
2024-10-24,29.821846,76.400894,418.2021
2024-10-24,29.648672,76.84257,417.79916
2024-10-24,29.39117,76.872826,422.20724
2024-10-24,29.35275,77.26327,420.6498
2024-10-24,29.102886,77.51222,418.92896
2024-10-24,29.103443,77.263565,419.82855
2024-10-24,29.104254,77.01474,421.34106
2024-10-24,29.104597,76.76557,420.0267
2024-10-24,29.013426,77.16265,421.75073
2024-10-24,29.179562,74.02685,419.68665
2024-10-24,28.85261,77.013214,420.1091
2024-10-24,28.852457,77.26246,419.1015
2024-10-24,27.636482,75.45779,416.33478
2024-10-24,26.843813,74.94479,418.44556
2024-10-24,26.07711,74.45826,419.64944
2024-10-24,25.32412,73.99139,419.20987
2024-10-24,24.574398,73.539566,418.39374
2024-10-24,23.812952,73.09872,417.37408
2024-10-24,23.034857,72.66253,420.02432
2024-10-24,22.879333,73.44629,419.32007
2024-10-24,22.55104,72.945625,420.52292
2024-10-24,22.830917,70.893684,419.39606
2024-10-24,22.285587,70.77415,419.34988
2024-10-24,22.355135,69.85494,419.33908
2024-10-24,22.1983,69.73161,421.67157
2024-10-24,21.959103,71.37383,421.61325
2024-10-24,18.758757,73.047134,419.3828
2024-10-24,18.225641,73.28416,416.52075
2024-10-28,25.450256,90.95738,419.22858
2024-10-23,29.754007,79.75589,417.53067
2024-10-23,29.753431,79.25741,420.81717
2024-10-23,29.753626,79.00923,417.86905
2024-10-23,29.54313,79.39745,421.6048
2024-10-23,29.35471,80.00828,420.85205
2024-10-23,29.361513,79.46674,415.07895
2024-10-23,29.251755,79.75863,418.7765
2024-10-23,29.353249,79.00992,415.8857
2024-10-23,29.252438,79.25982,419.78168
2024-10-23,29.00157,80.008934,418.63477
2024-10-23,29.003826,79.75959,417.78955
2024-10-23,29.001032,79.45825,417.19925
2024-10-23,29.00312,79.259674,418.12463
2024-10-23,29.002789,79.00974,419.05066
2024-10-23,28.759966,77.56455,417.61703
2024-10-23,27.04762,79.300575,419.13574
2024-10-23,22.056385,78.18199,418.4086
2024-10-23,18.397655,79.92054,418.87445
2024-10-23,18.01768,80.297844,424.3791
2024-10-23,16.959902,80.598175,426.05573
2024-10-11,29.757435,79.25609,421.35764
2024-10-11,29.758074,79.00724,419.64346
2024-10-11,29.546381,79.39559,417.5995
2024-10-11,29.256649,79.757164,420.2535
2024-10-11,29.357397,79.00831,419.60156
2024-10-11,29.256578,79.25824,423.5392
2024-10-11,29.007608,80.0079,420.3556
2024-10-11,29.007658,79.75801,420.46933
2024-10-11,29.007658,79.45719,420.06403
2024-10-11,29.008451,79.25833,420.55786
2024-10-11,29.008305,79.00824,421.4854
2024-10-11,29.259697,77.25957,421.01932
2024-10-11,29.324064,76.916664,422.43677
2024-10-11,28.765202,77.56274,420.66177
2024-10-11,28.64166,77.22763,418.89844
2024-10-11,27.052021,79.299,420.81372
2024-10-20,28.754404,77.08149,423.14935
2024-10-20,28.752764,77.29427,423.38358
2024-10-20,28.753016,77.39591,420.5858
2024-10-20,28.660734,77.39663,421.9711
2024-10-20,28.659327,77.29597,420.5465
2024-10-20,28.66309,77.18735,421.0789
2024-10-20,28.660034,77.086365,422.4465
2024-10-20,28.56835,77.08665,422.00754
2024-10-20,28.568556,77.188,420.59662
2024-10-20,28.568407,77.298035,420.19293
2024-10-20,28.567284,77.398766,420.71478
2024-10-20,28.476427,77.399025,420.8043
2024-10-20,28.475973,77.29768,422.12466
2024-10-20,28.47638,77.18778,420.81036
2024-10-20,28.476406,77.08663,420.69504
2024-10-20,25.55547,80.84339,419.29562
2024-10-02,28.66474,77.086624,417.5894
2024-10-02,28.47901,77.29793,420.62848
2024-10-22,25.451221,90.957016,420.90662
2024-10-22,21.454323,84.672874,420.2813
2024-10-14,28.759876,77.07677,419.25195
2024-10-14,28.76043,77.17903,421.43384
2024-10-14,28.760042,77.28992,419.4592
2024-10-14,28.7593,77.39146,418.2938
2024-10-14,28.665922,77.39172,421.3081
2024-10-14,28.66642,77.29179,422.08594
2024-10-14,28.671427,77.18332,422.15543
2024-10-14,28.66778,77.08212,420.7984
2024-10-14,28.574337,77.08212,422.7745
2024-10-14,28.574652,77.18324,421.99625
2024-10-14,28.575207,77.29355,420.89355
2024-10-14,28.573778,77.3943,423.00995
2024-10-14,28.482323,77.18313,421.0894
2024-10-14,28.48329,77.08198,421.0938
2024-10-15,27.710457,75.19099,420.96036
2024-10-15,27.710867,75.19008,420.01755
2024-10-15,27.711462,75.18901,419.96103
2024-10-15,26.062073,72.018265,419.48163
2024-10-17,29.760792,79.25882,422.47314
2024-10-17,29.261543,77.26218,422.13126
2024-10-17,29.324732,76.9193,420.45572
2024-10-17,29.019783,76.73089,424.7546
2024-10-17,28.765404,77.565125,421.11374
2024-10-17,27.053766,79.30189,420.1466
2024-11-29,30.965569,76.61186,424.69296
2024-11-29,30.520245,76.65343,423.07907
2024-11-29,30.249594,77.24698,420.94373
2024-11-29,30.3706,76.00772,423.46426
2024-11-29,30.14814,76.75882,423.84204
2024-11-29,29.731157,77.24759,421.99963
2024-11-29,29.731136,76.92517,420.6003
2024-11-29,29.821281,76.402336,423.94745
2024-11-29,29.79738,75.86228,423.84967
2024-11-29,29.649712,76.84438,423.34445
2024-11-29,29.392063,76.874886,426.37646
2024-11-29,29.353975,77.265144,423.36694
2024-11-29,29.102417,77.51375,422.37024
2024-11-29,29.103506,77.26502,421.81424
2024-11-29,29.104443,77.016525,426.19867
2024-11-29,29.103691,76.76704,425.25735
2024-11-29,29.262785,75.95239,422.9313
2024-11-29,29.01381,77.16446,422.16336
2024-11-29,28.853453,77.01594,424.34503
2024-11-29,28.853117,77.264824,422.34763
2024-11-29,28.471989,76.01061,423.41122
2024-11-29,27.750587,75.531105,423.9726
2024-11-29,27.057295,75.07947,423.65054
2024-11-29,26.380796,74.64697,422.38693
2024-11-29,25.717064,74.23123,420.34824
2024-11-29,25.055443,73.827545,424.4889
2024-11-29,24.391666,73.43369,423.43152
2024-11-29,23.720884,73.047295,427.11063
2024-11-29,23.034697,72.66404,421.1671
2024-11-29,22.877872,73.44753,422.204
2024-11-29,22.549196,72.94669,421.98123
2024-11-29,22.829199,70.89465,423.50397
2024-11-29,22.286533,70.775696,424.54147
2024-11-29,22.354464,69.85615,424.73834
2024-11-29,22.197464,69.732704,425.11948
2024-11-29,21.958128,71.37496,427.08893
2024-11-29,21.596935,73.031006,420.9247
2024-11-29,21.380342,73.503136,422.76154
2024-11-29,21.149471,72.84312,424.82983
2024-11-29,19.97891,73.89108,423.981
2024-11-29,19.549229,73.37868,423.02948
2024-11-29,19.11425,72.88672,422.31223
2024-11-29,18.225674,73.28564,424.22873
2024-11-02,27.703524,75.196495,423.8212
2024-11-02,27.704292,75.19572,422.6157
2024-11-02,27.705853,75.19497,421.52847
2024-11-02,25.442745,74.59408,419.06625
2024-11-02,25.43871,74.58988,421.86093
2024-11-02,26.058111,72.02416,421.58014
2024-11-02,26.060413,72.02276,421.6975
2024-11-02,23.90748,68.85127,423.16443
2024-11-02,23.906643,68.84899,422.6084
2024-11-02,23.910294,68.8478,421.83954
2024-11-02,23.543583,71.4208,420.83704
2024-11-02,23.543173,71.419685,422.59534
2024-11-02,23.544731,71.41847,422.0341
2024-11-02,22.928604,73.93303,417.624
2024-11-02,22.929634,73.93206,417.75977
2024-11-02,19.22933,72.95633,420.16687
2024-11-02,19.231339,73.047195,421.6216
2024-11-02,19.150558,73.05877,420.35284
2024-11-02,19.154533,72.962074,425.59064
2024-11-02,19.096645,72.9218,416.5672
2024-11-02,18.910961,73.08028,420.9324
2024-11-10,29.755684,79.25759,419.48526
2024-11-10,29.54371,79.39719,418.68442
2024-11-10,29.356766,80.00852,421.16928
2024-11-10,29.32078,76.9182,421.0877
2024-11-10,28.761023,77.56388,420.50974
2024-11-10,18.081871,79.01793,418.50098
2024-11-10,17.851023,78.840515,420.542
2024-11-10,10.518839,79.48117,423.83038
2024-11-24,23.05631,88.579094,424.15906
2024-11-24,22.9657,88.52951,424.35742
2024-11-24,22.87591,88.48022,426.28525
2024-11-24,22.181501,87.632904,427.31845
2024-11-24,21.77317,86.8449,425.3592
2024-11-24,21.334183,86.03973,428.86627
2024-11-16,29.756166,80.004425,426.23328
2024-11-16,29.755674,79.75602,419.8602
2024-11-16,29.803307,79.47586,422.75433
2024-11-16,29.757223,79.25805,420.21637
2024-11-16,29.757746,79.00955,422.603
2024-11-16,29.5474,79.39799,420.80716
2024-11-16,29.36474,79.467,413.56458
2024-11-16,29.357195,79.010445,421.94183
2024-11-16,29.25741,79.260605,423.66794
2024-11-16,29.005663,80.009544,422.05206
2024-11-16,29.007124,79.7601,422.3855
2024-11-16,29.005774,79.459,423.8143
2024-11-16,29.008839,79.26072,424.11823
2024-11-16,29.007185,79.01021,426.1682
2024-11-16,29.257309,77.26123,424.99933
2024-11-16,27.052114,79.30172,422.4447
2024-11-16,25.751343,81.09867,422.25928
2024-11-16,24.26435,82.79518,422.6786
2024-11-16,22.335573,82.6859,423.43912
2024-11-16,22.01981,83.35684,424.0893
2024-11-16,21.72533,82.330376,423.25803
2024-11-16,20.017948,79.30699,422.05905
2024-11-16,19.602594,79.3893,423.83023
2024-11-16,19.184174,79.47159,422.78867
2024-11-16,18.53796,79.37492,421.71393
2024-11-16,18.083431,79.01829,422.2853
2024-11-16,17.85427,78.84127,422.23148
2024-11-16,17.6232,78.66489,423.95636
2024-11-16,17.13046,78.35433,424.15268
2024-11-16,17.068851,78.209274,422.71445
2024-11-16,16.945683,78.13289,423.45563
2024-11-16,16.31234,77.34615,422.44543
2024-11-12,23.963408,91.685074,426.08817
2024-11-23,31.043547,76.583176,423.88098
2024-11-23,30.968788,76.61273,424.13315
2024-11-23,30.522247,76.65407,425.19925
2024-11-23,30.371761,76.00827,423.4235
2024-11-23,30.144669,76.75773,423.68787
2024-11-23,29.825129,76.40358,423.49353
2024-11-23,29.794352,75.861465,422.28967
2024-11-23,29.648865,76.8443,421.5249
2024-11-23,29.3924,76.87479,425.02817
2024-11-23,29.354345,77.01598,424.37714
2024-11-23,29.102911,77.0161,424.3145
2024-11-23,29.262453,75.95229,421.3102
2024-11-23,28.85269,77.015625,423.69275
2024-11-23,28.852402,77.26435,423.4319
2024-11-23,28.471561,76.01041,422.2769
2024-11-23,27.751106,75.53118,421.422
2024-11-23,27.058033,75.07966,421.59872
2024-11-23,26.380674,74.64708,420.9299
2024-11-23,25.716175,74.23113,418.62704
2024-11-23,25.05556,73.827545,422.67264
2024-11-23,24.3925,73.43394,421.7619
2024-11-23,23.720058,73.04727,424.88086
2024-11-23,23.0328,72.663734,422.02814
2024-11-23,22.879925,73.44805,422.4537
2024-11-23,22.550081,72.947044,421.60782
2024-11-23,22.82767,70.8945,423.6991
2024-11-23,22.285336,70.77568,422.47806
2024-11-23,22.354809,69.85647,424.96725
2024-11-23,22.195349,69.73248,425.61267
2024-11-23,21.959148,71.37531,426.60904
2024-11-23,21.595572,73.0306,421.28986
2024-11-23,21.380005,73.50312,422.7354
2024-11-23,21.15067,72.84346,425.3968
2024-11-23,19.979216,73.89109,423.02585
2024-11-23,19.549395,73.378685,420.9434
2024-11-23,18.224936,73.28552,424.35388
2024-11-26,26.446703,93.93908,423.09732
2024-11-26,26.450878,93.93872,423.51843
2024-11-26,26.45327,93.9376,422.35217
2024-11-26,23.913624,93.40122,424.78998
2024-11-26,23.9156,93.39941,428.23672
2024-11-26,23.915636,93.3972,428.34116
2024-11-26,27.702686,75.19742,423.09137
2024-11-26,27.704153,75.196815,423.43988
2024-11-26,27.705154,75.1959,422.9063
2024-11-26,25.443228,74.595406,420.6566
2024-11-26,25.44224,74.59353,421.63815
2024-11-26,25.440493,74.591545,423.50336
2024-11-26,26.058407,72.02465,423.9038
2024-11-26,23.211767,72.64142,420.23926
2024-11-26,23.015799,72.63495,423.61127
2024-11-26,22.850508,72.58441,422.83734
2024-11-26,23.303131,71.36308,423.9771
2024-11-26,22.688183,73.87356,423.20532
2024-11-26,19.226816,72.95585,424.00546
2024-11-26,19.230524,73.04704,423.93423
2024-11-26,19.151304,73.0588,424.45856
2024-11-26,19.154808,72.96194,428.38434
2024-11-26,19.086792,73.06435,423.99548
2024-11-26,18.910816,73.07998,425.91187
2024-11-28,29.352818,79.01081,419.205
2024-11-28,29.2522,79.260796,422.09
2024-11-28,29.00232,80.010025,422.11374
2024-11-28,29.00298,79.76053,422.57816
2024-11-28,29.002192,79.459564,422.09988
2024-11-28,29.003105,79.26081,424.4262
2024-11-28,29.003109,79.01081,422.54752
2024-11-28,29.25409,77.26228,424.7289
2024-11-28,29.317823,76.91944,424.8739
2024-11-28,29.014359,76.731476,425.71976
2024-11-28,28.759018,77.56545,422.05356
2024-11-28,28.636158,77.23053,422.30136
2024-11-28,27.046862,79.30178,422.04178
2024-11-28,25.748535,81.098755,425.53427
2024-11-28,19.180498,79.471634,427.52402
2024-11-28,18.76101,79.55497,428.1585
2024-11-28,18.533855,79.37481,426.1632
2024-11-28,18.307241,79.19599,425.79565
2024-11-28,18.079132,79.01816,422.8828
2024-11-28,17.84989,78.84112,424.27625
2024-11-28,17.61974,78.66506,422.90353
2024-11-28,17.125807,78.35418,424.6853
2024-11-28,17.062437,78.20877,423.14404
2024-11-28,16.93994,78.132484,423.74164
2024-11-28,16.306892,77.345955,424.65622
2024-11-28,16.059603,77.16954,421.51965
2024-11-28,15.80839,76.992004,422.5028
2024-11-28,15.559007,76.81459,426.5299
2024-11-28,15.308647,76.63668,427.74362
2024-11-05,30.148127,76.75936,423.68222
2024-11-05,29.732399,76.92622,423.91025
2024-11-05,29.824795,76.40404,423.62698
2024-11-05,29.650013,76.84521,423.11862
2024-11-05,29.393234,76.875854,425.45657
2024-11-05,29.354605,77.26625,422.0329
2024-11-05,29.106339,77.51565,422.82385
2024-11-05,29.104761,77.26616,419.0983
2024-11-05,29.10469,77.01712,423.15988
2024-11-05,29.014843,77.1655,422.13892
2024-11-05,28.852915,77.26544,422.27722
2024-11-05,28.4723,76.01118,421.46588
2024-11-05,27.752422,75.53209,421.90952
2024-11-05,27.059027,75.08046,421.48492
2024-11-05,26.382753,74.64796,420.34106
2024-11-05,25.05761,73.82837,420.25336
2024-11-05,24.393547,73.43443,419.563
2024-11-05,23.721346,73.04769,425.85455
2024-11-05,23.035194,72.66433,422.7873
2024-11-05,22.88005,73.44839,420.89337
2024-11-05,22.549145,72.946945,422.114
2024-11-05,22.830484,70.89475,420.1068
2024-11-05,22.286358,70.77556,421.60724
